GENEID	X97	X98	X99	X100	X102	X103	X104	X105	X106	X107	X109	X110	X111	X112	X113	X116	X117	X118	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X131	X132	X134	X136	X137	X138	X139	X140	X141	X142	X143	X144	X147	X148	X149	X152	X153	X155	X158	X159	X160	X162	X163	X166	X168	X169	X170	X171	X172	X175	X176	X177	X178	X179	X180	X182	X184	X185	X186	X188	X190	X192
Mt1	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	17.0353762377124	0	17.0353762377124	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	13.0206736374495	0	0	0	0
Mt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00990220315199	0	19.0442041347699	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0
Mtdh	2.00048844025395	2.00048844025395	0	0	0	0	4.00195439749781	0	0	0	1.00012209018435	2.00048844025395	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	1.00012209018435	3.00109916954915	4.00195439749781	0	0	0	0	4.00195439749781	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	7.00598826885697	0	2.00048844025395	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	4.00195439749781	3.00109916954915	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	4.00195439749781
Mustn1	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435
Myb	0	0	0	0	2.00048844025395	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myc	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	0	2.00048844025395	4.00195439749781	3.00109916954915	0	0	5.00305424361532	8.00782268745052	1.00012209018435	0	0	0	0	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0
Mycbp2	3.00109916954915	0	0	1.00012209018435	0	0	7.00598826885697	0	0	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	2.00048844025395	0	4.00195439749781	5.00305424361532	1.00012209018435	7.00598826885697	0	2.00048844025395	6.00439882750478	0	0	1.00012209018435	4.00195439749781	11.0147970057849	0	1.00012209018435	0	3.00109916954915	1.00012209018435	0	0	8.00782268745052	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	13.0206736374495	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	5.00305424361532	1.00012209018435	0	2.00048844025395	5.00305424361532	0	9.00990220315199	6.00439882750478	0	0	0	0	4.00195439749781	4.00195439749781
Myh11	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	7.00598826885697	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0
Myh9	2.00048844025395	5.00305424361532	1.00012209018435	0	0	0	6.00439882750478	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781	0	4.00195439749781	0	0	0	3.00109916954915	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395
Myl12a	2.00048844025395	5.00305424361532	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	0	1.00012209018435	6.00439882750478	1.00012209018435	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	0	0	2.00048844025395	3.00109916954915	0	0	4.00195439749781	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	3.00109916954915	0	3.00109916954915	2.00048844025395	1.00012209018435	2.00048844025395	2.00048844025395	1.00012209018435	0	3.00109916954915	0	2.00048844025395	6.00439882750478	0	0	1.00012209018435	1.00012209018435	3.00109916954915	4.00195439749781
Myl6	5.00305424361532	2.00048844025395	0	1.00012209018435	2.00048844025395	1.00012209018435	3.00109916954915	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	4.00195439749781	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	0	2.00048844025395	0	8.00782268745052	4.00195439749781	2.00048844025395	0	3.00109916954915	3.00109916954915	6.00439882750478	0	1.00012209018435	1.00012209018435	2.00048844025395	8.00782268745052	5.00305424361532	0	5.00305424361532	4.00195439749781	4.00195439749781	0	3.00109916954915	1.00012209018435	0	0	10.0122269359159	0	2.00048844025395	1.00012209018435	0	2.00048844025395	6.00439882750478	1.00012209018435	5.00305424361532	0	1.00012209018435	5.00305424361532	1.00012209018435	10.0122269359159	8.00782268745052	8.00782268745052	1.00012209018435	8.00782268745052	1.00012209018435	1.00012209018435	4.00195439749781	0	3.00109916954915	1.00012209018435	0	3.00109916954915	5.00305424361532
Myl9	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	9.00990220315199	0	0	0	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	3.00109916954915	0	0	2.00048844025395	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	3.00109916954915	1.00012209018435
Mylk	3.00109916954915	4.00195439749781	0	0	0	0	0	0	0	0	0	0	3.00109916954915	7.00598826885697	0	6.00439882750478	0	4.00195439749781	0	1.00012209018435	0	5.00305424361532	4.00195439749781	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	5.00305424361532	0	0	0	6.00439882750478	4.00195439749781	0	0	6.00439882750478	0	0	0	4.00195439749781	3.00109916954915	3.00109916954915	0	0	3.00109916954915	6.00439882750478	3.00109916954915	8.00782268745052	1.00012209018435	0	11.0147970057849	6.00439882750478	13.0206736374495	1.00012209018435	0	4.00195439749781	2.00048844025395	3.00109916954915	3.00109916954915	7.00598826885697	0	1.00012209018435	2.00048844025395	0	1.00012209018435	2.00048844025395
Myo1b	1.00012209018435	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	12.0176125328898	0	1.00012209018435	0	3.00109916954915	2.00048844025395	0	0	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	2.00048844025395	0	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435
Mzb1	0	0	0	0	5.00305424361532	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00195439749781	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mzt1	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	1.00012209018435
Naca	3.00109916954915	3.00109916954915	1.00012209018435	0	1.00012209018435	0	0	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	7.00598826885697	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781	2.00048844025395	5.00305424361532	0	3.00109916954915	3.00109916954915	4.00195439749781	0	0	0	2.00048844025395	1.00012209018435	0	0	9.00990220315199	3.00109916954915	1.00012209018435	0	1.00012209018435	0	3.00109916954915	2.00048844025395	2.00048844025395	2.00048844025395	0	3.00109916954915	0	3.00109916954915	6.00439882750478	1.00012209018435	6.00439882750478	0	1.00012209018435	1.00012209018435	4.00195439749781	3.00109916954915	2.00048844025395	8.00782268745052	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	5.00305424361532	3.00109916954915
Nap1l1	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	10.0122269359159	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	0	0	4.00195439749781	5.00305424361532	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	2.00048844025395	6.00439882750478	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	2.00048844025395	0	9.00990220315199	4.00195439749781	3.00109916954915	0	3.00109916954915	0	0	0	1.00012209018435	0	2.00048844025395	0
Nasp	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Nav1	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	6.00439882750478	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0
Ncl	11.0147970057849	3.00109916954915	0	0	2.00048844025395	0	5.00305424361532	0	0	0	4.00195439749781	15.0275330602518	2.00048844025395	3.00109916954915	2.00048844025395	4.00195439749781	0	2.00048844025395	0	1.00012209018435	1.00012209018435	9.00990220315199	2.00048844025395	6.00439882750478	0	1.00012209018435	8.00782268745052	8.00782268745052	0	0	0	1.00012209018435	12.0176125328898	0	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	1.00012209018435	8.00782268745052	0	1.00012209018435	6.00439882750478	2.00048844025395	0	3.00109916954915	1.00012209018435	2.00048844025395	0	2.00048844025395	3.00109916954915	0	7.00598826885697	2.00048844025395	9.00990220315199	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	0	4.00195439749781	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915
Ncoa7	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	5.00305424361532	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Ncor1	0	1.00012209018435	2.00048844025395	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	5.00305424361532	2.00048844025395	7.00598826885697	2.00048844025395	4.00195439749781	0	5.00305424361532	0	0	0	4.00195439749781	2.00048844025395	3.00109916954915	0	5.00305424361532	1.00012209018435	5.00305424361532	0	3.00109916954915	0	2.00048844025395	1.00012209018435	11.0147970057849	0	3.00109916954915	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	0	2.00048844025395	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	3.00109916954915
Ndel1	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Ndrg1	1.00012209018435	4.00195439749781	2.00048844025395	0	0	0	3.00109916954915	0	0	1.00012209018435	6.00439882750478	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	6.00439882750478	0	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0
Ndrg2	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	2.00048844025395	0	0	0	6.00439882750478	0	0	0	0	2.00048844025395	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	5.00305424361532	0	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Ndufb8	1.00012209018435	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	1.00012209018435	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435
Ndufc2	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	1.00012209018435	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	5.00305424361532	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	2.00048844025395	0
Neat1	0	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	2.00048844025395	1.00012209018435	0	5.00305424361532	0	0	2.00048844025395	20.048987655079	2.00048844025395	0	1.00012209018435	0	3.00109916954915	0	7.00598826885697	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	13.0206736374495	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0
Nedd4	11.0147970057849	8.00782268745052	3.00109916954915	1.00012209018435	2.00048844025395	0	4.00195439749781	6.00439882750478	2.00048844025395	0	13.0206736374495	7.00598826885697	5.00305424361532	3.00109916954915	1.00012209018435	13.0206736374495	0	8.00782268745052	1.00012209018435	9.00990220315199	0	12.0176125328898	14.0239804397716	3.00109916954915	0	16.0313316193744	7.00598826885697	7.00598826885697	2.00048844025395	5.00305424361532	0	4.00195439749781	2.00048844025395	2.00048844025395	0	15.0275330602518	6.00439882750478	1.00012209018435	1.00012209018435	13.0206736374495	0	0	0	9.00990220315199	8.00782268745052	8.00782268745052	0	1.00012209018435	4.00195439749781	17.0353762377124	8.00782268745052	12.0176125328898	5.00305424361532	0	18.0396670359275	9.00990220315199	8.00782268745052	5.00305424361532	4.00195439749781	9.00990220315199	6.00439882750478	0	8.00782268745052	10.0122269359159	0	5.00305424361532	4.00195439749781	0	11.0147970057849	9.00990220315199
Nfat5	0	0	3.00109916954915	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	2.00048844025395	0	2.00048844025395	2.00048844025395	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	5.00305424361532	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	2.00048844025395	0	0	0	0
Nfia	3.00109916954915	6.00439882750478	4.00195439749781	1.00012209018435	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	2.00048844025395	0	1.00012209018435	6.00439882750478	3.00109916954915	2.00048844025395	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	0	2.00048844025395	0	6.00439882750478	0	0	0	2.00048844025395	0	0	0	4.00195439749781	0	0	0	1.00012209018435	0	0	0	3.00109916954915	7.00598826885697	1.00012209018435	0	0	3.00109916954915	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	0	3.00109916954915	1.00012209018435	4.00195439749781	3.00109916954915	0	3.00109916954915	2.00048844025395	2.00048844025395	5.00305424361532	4.00195439749781	0	2.00048844025395	2.00048844025395	0	2.00048844025395	2.00048844025395
Nfib	13.0206736374495	7.00598826885697	1.00012209018435	0	0	0	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	9.00990220315199	1.00012209018435	7.00598826885697	12.0176125328898	1.00012209018435	8.00782268745052	0	3.00109916954915	0	6.00439882750478	1.00012209018435	18.0396670359275	12.0176125328898	0	0	4.00195439749781	0	26.0828704059517	0	4.00195439749781	0	4.00195439749781	0	0	0	9.00990220315199	9.00990220315199	0	0	7.00598826885697	0	0	0	2.00048844025395	6.00439882750478	1.00012209018435	0	1.00012209018435	4.00195439749781	7.00598826885697	2.00048844025395	6.00439882750478	2.00048844025395	0	8.00782268745052	12.0176125328898	5.00305424361532	4.00195439749781	0	15.0275330602518	10.0122269359159	1.00012209018435	6.00439882750478	10.0122269359159	0	10.0122269359159	1.00012209018435	0	12.0176125328898	8.00782268745052
Nfic	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	3.00109916954915	0	1.00012209018435	0	7.00598826885697	0	4.00195439749781	6.00439882750478	0	0	2.00048844025395	1.00012209018435	6.00439882750478	0	0	0	2.00048844025395	0	0	0	1.00012209018435	6.00439882750478	0	0	5.00305424361532	0	0	0	4.00195439749781	3.00109916954915	0	0	0	4.00195439749781	4.00195439749781	1.00012209018435	4.00195439749781	0	0	5.00305424361532	1.00012209018435	2.00048844025395	1.00012209018435	0	8.00782268745052	5.00305424361532	1.00012209018435	2.00048844025395	3.00109916954915	2.00048844025395	2.00048844025395	0	0	7.00598826885697	2.00048844025395
Nfix	0	0	3.00109916954915	0	0	0	2.00048844025395	0	1.00012209018435	0	4.00195439749781	0	2.00048844025395	3.00109916954915	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	0	5.00305424361532	0	2.00048844025395	0	5.00305424361532	1.00012209018435	0	0	7.00598826885697	6.00439882750478	0	0	3.00109916954915	0	0	0	2.00048844025395	1.00012209018435	0	0	0	5.00305424361532	3.00109916954915	1.00012209018435	2.00048844025395	1.00012209018435	0	3.00109916954915	4.00195439749781	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	3.00109916954915	1.00012209018435	6.00439882750478	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	4.00195439749781
Nfkbia	10.0122269359159	18.0396670359275	20.048987655079	0	2.00048844025395	0	8.00782268745052	0	0	1.00012209018435	9.00990220315199	0	10.0122269359159	2.00048844025395	0	10.0122269359159	0	40.1965934523377	0	2.00048844025395	0	41.2065798956254	15.0275330602518	1.00012209018435	1.00012209018435	10.0122269359159	0	2.00048844025395	0	2.00048844025395	3.00109916954915	38.1773673823587	3.00109916954915	13.0206736374495	0	41.2065798956254	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	11.0147970057849	3.00109916954915	16.0313316193744	0	1.00012209018435	1.00012209018435	14.0239804397716	15.0275330602518	26.0828704059517	7.00598826885697	3.00109916954915	52.332898627509	39.186855988824	7.00598826885697	0	20.048987655079	0	1.00012209018435	4.00195439749781	29.1031482864402	10.0122269359159	0	9.00990220315199	4.00195439749781	0	21.0540177177831	3.00109916954915
Nfkbiz	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	5.00305424361532	0	0	0	10.0122269359159	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	9.00990220315199	1.00012209018435	4.00195439749781	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	0	6.00439882750478	5.00305424361532	5.00305424361532	0	0	6.00439882750478	5.00305424361532	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0	0	6.00439882750478	0	0	1.00012209018435	0
Nfya	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Ngfr	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	4.00195439749781	0	0	0	0	0	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435
Nhp2l1	0	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	3.00109916954915	3.00109916954915	6.00439882750478	0	0	0	0	2.00048844025395	0	0	0	0	0	0
Nid1	8.00782268745052	2.00048844025395	5.00305424361532	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	5.00305424361532	6.00439882750478	1.00012209018435	1.00012209018435	0	4.00195439749781	0	1.00012209018435	0	4.00195439749781	5.00305424361532	0	0	1.00012209018435	0	5.00305424361532	0	1.00012209018435	0	2.00048844025395	0	0	0	3.00109916954915	3.00109916954915	0	0	2.00048844025395	0	0	0	6.00439882750478	4.00195439749781	3.00109916954915	0	0	2.00048844025395	3.00109916954915	1.00012209018435	0	5.00305424361532	0	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	4.00195439749781	2.00048844025395	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Nipbl	3.00109916954915	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	3.00109916954915	0	0	7.00598826885697	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	2.00048844025395	1.00012209018435	0	0	1.00012209018435	3.00109916954915	1.00012209018435	4.00195439749781	0	1.00012209018435	2.00048844025395	1.00012209018435	0	1.00012209018435	0	4.00195439749781	5.00305424361532	2.00048844025395	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	0	3.00109916954915	0	0	3.00109916954915	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	2.00048844025395	5.00305424361532	3.00109916954915	2.00048844025395	1.00012209018435	7.00598826885697	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	2.00048844025395	0	3.00109916954915	2.00048844025395	2.00048844025395
Nkain3	0	3.00109916954915	0	6.00439882750478	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0
